dataset_name,case_id,painting_id,clean_path,damaged_path,mask_path,source_case_id,restoration_case_id,model_name,algorithm,inpaint_radius,opencv_version,restoration_generator_name,restoration_generator_version,restored_filename,restored_path,restored_sha256,runtime_seconds,started_at_utc,completed_at_utc,output_written,status,issue
mask_robustness,p026__loss_small__variant_02,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_02_mask.png,p026__loss_small__variant_02,opencv_telea__mask_robustness__p026__loss_small__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_small__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__loss_small__variant_02_restored_opencv_telea.png,a9e9a774cf73dc8d7f43e6e95f2e7edc9d9a5589e6ecc31e3ea2d80d59f6347e,0.33326660000602715,2026-07-23T21:52:27.387225+00:00,2026-07-23T21:52:27.708462+00:00,True,ok,
mask_robustness,p026__loss_small__variant_03,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_03_mask.png,p026__loss_small__variant_03,opencv_telea__mask_robustness__p026__loss_small__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_small__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__loss_small__variant_03_restored_opencv_telea.png,e0f421fc5e4141c666ab9a163789a861dda29d3ce5f229bb25731a720bf0b1bf,0.3457535000052303,2026-07-23T21:52:27.724383+00:00,2026-07-23T21:52:28.059141+00:00,True,ok,
mask_robustness,p026__loss_small__variant_04,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_04_mask.png,p026__loss_small__variant_04,opencv_telea__mask_robustness__p026__loss_small__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_small__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__loss_small__variant_04_restored_opencv_telea.png,9f198d38dfea5dbca292b429cdb265bd16ce5f1bb6ad8d13d8d6546cdf607d23,0.34899749999749474,2026-07-23T21:52:28.059141+00:00,2026-07-23T21:52:28.411168+00:00,True,ok,
mask_robustness,p026__loss_small__variant_05,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_05_mask.png,p026__loss_small__variant_05,opencv_telea__mask_robustness__p026__loss_small__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_small__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__loss_small__variant_05_restored_opencv_telea.png,0a258454d2e690b4b53d44d52d4693edbd918f208c54689cfeedb6f5952f6b9c,0.3507963999873027,2026-07-23T21:52:28.411168+00:00,2026-07-23T21:52:28.766066+00:00,True,ok,
mask_robustness,p026__scratch_thin__variant_01,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_01_mask.png,p026__scratch_thin__variant_01,opencv_telea__mask_robustness__p026__scratch_thin__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__scratch_thin__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__scratch_thin__variant_01_restored_opencv_telea.png,a74c1877ad47f8e4b5240b6d65daf32e75370e5bb39e70d8dfd1b92285036b6c,0.32386000000406057,2026-07-23T21:52:28.777650+00:00,2026-07-23T21:52:29.097213+00:00,True,ok,
mask_robustness,p026__scratch_thin__variant_02,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_02_mask.png,p026__scratch_thin__variant_02,opencv_telea__mask_robustness__p026__scratch_thin__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__scratch_thin__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__scratch_thin__variant_02_restored_opencv_telea.png,88756acce254be81feeacd2a56f6550f121ff3f00d55836e9f89ccdaeb4317cd,0.3214563000074122,2026-07-23T21:52:29.097213+00:00,2026-07-23T21:52:29.416168+00:00,True,ok,
mask_robustness,p026__scratch_thin__variant_03,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_03_mask.png,p026__scratch_thin__variant_03,opencv_telea__mask_robustness__p026__scratch_thin__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__scratch_thin__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__scratch_thin__variant_03_restored_opencv_telea.png,1ba79a1509261b4a44e11e51bbf5eb8443c59fd51aaba4325d0e0ac2bfaac298,0.30905389998224564,2026-07-23T21:52:29.416168+00:00,2026-07-23T21:52:29.732793+00:00,True,ok,
mask_robustness,p026__scratch_thin__variant_04,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_04_mask.png,p026__scratch_thin__variant_04,opencv_telea__mask_robustness__p026__scratch_thin__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__scratch_thin__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__scratch_thin__variant_04_restored_opencv_telea.png,be5fa1a38bea02abe54881195fcdff95738e52456350fe9de0b8e05e42225419,0.3448268999927677,2026-07-23T21:52:29.732793+00:00,2026-07-23T21:52:30.081630+00:00,True,ok,
mask_robustness,p026__scratch_thin__variant_05,p026,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_05_mask.png,p026__scratch_thin__variant_05,opencv_telea__mask_robustness__p026__scratch_thin__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__scratch_thin__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p026__scratch_thin__variant_05_restored_opencv_telea.png,ffe36fa3dc1110f9f3f60b2b7efd0274b735837313cdb2508b69f0235cc6c42c,0.3217400000139605,2026-07-23T21:52:30.081630+00:00,2026-07-23T21:52:30.400063+00:00,True,ok,
mask_robustness,p039__loss_large__variant_01,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_01_mask.png,p039__loss_large__variant_01,opencv_telea__mask_robustness__p039__loss_large__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_large__variant_01_restored_opencv_telea.png,17358a863adb1c4858d803aa1e106418b5143b56f5ff7d176edfb27408f51549,0.4869980000075884,2026-07-23T21:52:30.400063+00:00,2026-07-23T21:52:30.895557+00:00,True,ok,
mask_robustness,p039__loss_large__variant_02,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_02_mask.png,p039__loss_large__variant_02,opencv_telea__mask_robustness__p039__loss_large__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_large__variant_02_restored_opencv_telea.png,c57575c5a171f2d8bafd0407cb1709f077eb678f6272e26372c45b6bc0a74615,0.492751900019357,2026-07-23T21:52:30.895557+00:00,2026-07-23T21:52:31.393140+00:00,True,ok,
mask_robustness,p039__loss_large__variant_03,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_03_mask.png,p039__loss_large__variant_03,opencv_telea__mask_robustness__p039__loss_large__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_large__variant_03_restored_opencv_telea.png,6fb01f53919f479a588fefbc3c1e8652bc92f05a3ecded4e6814f7af9f42c191,0.4970088000118267,2026-07-23T21:52:31.393140+00:00,2026-07-23T21:52:31.884255+00:00,True,ok,
mask_robustness,p039__loss_large__variant_04,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_04_mask.png,p039__loss_large__variant_04,opencv_telea__mask_robustness__p039__loss_large__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_large__variant_04_restored_opencv_telea.png,608fed5ae819df89d796d0d4630bea8f666f5ea060d0f78733fb7f5ac9ac3a0a,0.49270639999303967,2026-07-23T21:52:31.894255+00:00,2026-07-23T21:52:32.379614+00:00,True,ok,
mask_robustness,p039__loss_large__variant_05,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_05_mask.png,p039__loss_large__variant_05,opencv_telea__mask_robustness__p039__loss_large__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_large__variant_05_restored_opencv_telea.png,c0c3b9d898f01124a7c44d676cd5c8411f8e5bcb94a53fd593c5eb6a3838b1ea,0.48436479998053983,2026-07-23T21:52:32.379614+00:00,2026-07-23T21:52:32.872420+00:00,True,ok,
mask_robustness,p039__loss_small__variant_01,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_01_mask.png,p039__loss_small__variant_01,opencv_telea__mask_robustness__p039__loss_small__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_small__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_small__variant_01_restored_opencv_telea.png,ec6002a73d62af77e1c54ff7d93db2fe2e21d6666b87776d87c809b1c25fd1b6,0.4355446999834385,2026-07-23T21:52:32.872420+00:00,2026-07-23T21:52:33.312586+00:00,True,ok,
mask_robustness,p039__loss_small__variant_02,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_02_mask.png,p039__loss_small__variant_02,opencv_telea__mask_robustness__p039__loss_small__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_small__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_small__variant_02_restored_opencv_telea.png,719da2d8302f886638e45be985ef923a3587eb168efcb7536a90e4b73d11d4e2,0.42742160000489093,2026-07-23T21:52:33.314596+00:00,2026-07-23T21:52:33.730078+00:00,True,ok,
mask_robustness,p039__loss_small__variant_03,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_03_mask.png,p039__loss_small__variant_03,opencv_telea__mask_robustness__p039__loss_small__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_small__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_small__variant_03_restored_opencv_telea.png,2633305e76934a76994fb6dda81f9d9e22adf5597862d86d5b6dbf7a79e45064,0.42283349999343045,2026-07-23T21:52:33.730078+00:00,2026-07-23T21:52:34.167680+00:00,True,ok,
mask_robustness,p039__loss_small__variant_04,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_04_mask.png,p039__loss_small__variant_04,opencv_telea__mask_robustness__p039__loss_small__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_small__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_small__variant_04_restored_opencv_telea.png,5058323085fc7c2c0f3cbe0ae8cb840767e22f33f4d007cbc42e0de7cb33f0df,0.41991219998453744,2026-07-23T21:52:34.169690+00:00,2026-07-23T21:52:34.590383+00:00,True,ok,
mask_robustness,p039__loss_small__variant_05,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_05_mask.png,p039__loss_small__variant_05,opencv_telea__mask_robustness__p039__loss_small__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_small__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__loss_small__variant_05_restored_opencv_telea.png,08f9c9e671b1258517bbef5a5272479ffb78b04cc8cb03855e52e99a2eed7397,0.4244561999803409,2026-07-23T21:52:34.592392+00:00,2026-07-23T21:52:35.016255+00:00,True,ok,
mask_robustness,p039__scratch_thin__variant_01,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_01_mask.png,p039__scratch_thin__variant_01,opencv_telea__mask_robustness__p039__scratch_thin__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__scratch_thin__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__scratch_thin__variant_01_restored_opencv_telea.png,a3739b6bc28f7c1612fd3ec8ec6918ed5fc268d709688ef4bc5d28435d9566e3,0.4047695999906864,2026-07-23T21:52:35.018265+00:00,2026-07-23T21:52:35.424340+00:00,True,ok,
mask_robustness,p039__scratch_thin__variant_02,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_02_mask.png,p039__scratch_thin__variant_02,opencv_telea__mask_robustness__p039__scratch_thin__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__scratch_thin__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__scratch_thin__variant_02_restored_opencv_telea.png,e3f0f43277091379b311ada0697bf4673338b86806ec290ee324d1be913b0fe2,0.3929033999738749,2026-07-23T21:52:35.425858+00:00,2026-07-23T21:52:35.819747+00:00,True,ok,
mask_robustness,p039__scratch_thin__variant_03,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_03_mask.png,p039__scratch_thin__variant_03,opencv_telea__mask_robustness__p039__scratch_thin__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__scratch_thin__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__scratch_thin__variant_03_restored_opencv_telea.png,b5049dbeb09b80e27ee3c906802cca33a0c20651ec381d63b0197119c424baa2,0.4040511999919545,2026-07-23T21:52:35.821757+00:00,2026-07-23T21:52:36.226209+00:00,True,ok,
mask_robustness,p039__scratch_thin__variant_04,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_04_mask.png,p039__scratch_thin__variant_04,opencv_telea__mask_robustness__p039__scratch_thin__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__scratch_thin__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__scratch_thin__variant_04_restored_opencv_telea.png,51a4ac97e4940f940faaba4ece4a51ce53487bb10c4dc1e3ecfbb491a9e5935c,0.4072888999944553,2026-07-23T21:52:36.228216+00:00,2026-07-23T21:52:36.636205+00:00,True,ok,
mask_robustness,p039__scratch_thin__variant_05,p039,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,p039__scratch_thin__variant_05,opencv_telea__mask_robustness__p039__scratch_thin__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__scratch_thin__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p039__scratch_thin__variant_05_restored_opencv_telea.png,1f67a0ec2652059908bb150a2519c9dca47d03eb5ff6ee074aed105be10a412b,0.41351519999443553,2026-07-23T21:52:36.639083+00:00,2026-07-23T21:52:37.052143+00:00,True,ok,
mask_robustness,p043__loss_large__variant_01,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_01_mask.png,p043__loss_large__variant_01,opencv_telea__mask_robustness__p043__loss_large__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_large__variant_01_restored_opencv_telea.png,127c7ee9f7ffbf4d3d49e9010de498355141adf7cf6b13d8c4dfd01c70c17c6a,0.5348199000000022,2026-07-23T21:52:37.054151+00:00,2026-07-23T21:52:37.589567+00:00,True,ok,
mask_robustness,p043__loss_large__variant_02,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_02_mask.png,p043__loss_large__variant_02,opencv_telea__mask_robustness__p043__loss_large__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_large__variant_02_restored_opencv_telea.png,f393a6068edc83ccf49456129b229decb6a7e995c9086b1014fa4c0986091658,0.5408533000154421,2026-07-23T21:52:37.591577+00:00,2026-07-23T21:52:38.132944+00:00,True,ok,
mask_robustness,p043__loss_large__variant_03,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_03_mask.png,p043__loss_large__variant_03,opencv_telea__mask_robustness__p043__loss_large__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_large__variant_03_restored_opencv_telea.png,78c3a373bc7ecde6de1eff96aa1c298b1b9e9451ddd4f11869b9cc579d2ba443,0.5423857000132557,2026-07-23T21:52:38.134954+00:00,2026-07-23T21:52:38.676484+00:00,True,ok,
mask_robustness,p043__loss_large__variant_04,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_04_mask.png,p043__loss_large__variant_04,opencv_telea__mask_robustness__p043__loss_large__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_large__variant_04_restored_opencv_telea.png,a4267c2a17b40cec94f202ea3fa59b2e1be109682932d1aeb72b35c6f979041f,0.5322358999983408,2026-07-23T21:52:38.680504+00:00,2026-07-23T21:52:39.212015+00:00,True,ok,
mask_robustness,p043__loss_large__variant_05,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,p043__loss_large__variant_05,opencv_telea__mask_robustness__p043__loss_large__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_large__variant_05_restored_opencv_telea.png,42ed00d7531f1bc74045c1dc3e1c71fdbbf48b2c4f5cc89be65af609b405c4cd,0.5358016999962274,2026-07-23T21:52:39.214024+00:00,2026-07-23T21:52:39.750518+00:00,True,ok,
mask_robustness,p043__loss_small__variant_01,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_01_mask.png,p043__loss_small__variant_01,opencv_telea__mask_robustness__p043__loss_small__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_small__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_small__variant_01_restored_opencv_telea.png,596fded9295727514c67a923d1902fb13ba7c9bbf984fe9f5c3765a7ea622263,0.4733756000059657,2026-07-23T21:52:39.754280+00:00,2026-07-23T21:52:40.216344+00:00,True,ok,
mask_robustness,p043__loss_small__variant_02,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_02_mask.png,p043__loss_small__variant_02,opencv_telea__mask_robustness__p043__loss_small__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_small__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_small__variant_02_restored_opencv_telea.png,b47096d30313280d5cca3e30c1e6f5aa625f7a99dd9aa468ee3ff7a67ecb781d,0.4600196999963373,2026-07-23T21:52:40.216344+00:00,2026-07-23T21:52:40.679435+00:00,True,ok,
mask_robustness,p043__loss_small__variant_03,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,p043__loss_small__variant_03,opencv_telea__mask_robustness__p043__loss_small__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_small__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_small__variant_03_restored_opencv_telea.png,f01c72c610640d8efdd8d8decbf3a194c0453dbdfc15483db3368fe618d0cd60,0.4648837000131607,2026-07-23T21:52:40.679435+00:00,2026-07-23T21:52:41.155317+00:00,True,ok,
mask_robustness,p043__loss_small__variant_04,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_04_mask.png,p043__loss_small__variant_04,opencv_telea__mask_robustness__p043__loss_small__variant_04,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_small__variant_04_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_small__variant_04_restored_opencv_telea.png,e75ce22f68796dcccd8288de2071a9271f27729e7a266edcd0d45abae5b6389f,0.4643699000007473,2026-07-23T21:52:41.155317+00:00,2026-07-23T21:52:41.617224+00:00,True,ok,
mask_robustness,p043__loss_small__variant_05,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,p043__loss_small__variant_05,opencv_telea__mask_robustness__p043__loss_small__variant_05,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_small__variant_05_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__loss_small__variant_05_restored_opencv_telea.png,46375ba56e7227127dc33d399d49a6414fa697ad458b9a0bc484c391bf049607,0.4650973999814596,2026-07-23T21:52:41.617224+00:00,2026-07-23T21:52:42.079893+00:00,True,ok,
mask_robustness,p043__scratch_thin__variant_01,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_01_mask.png,p043__scratch_thin__variant_01,opencv_telea__mask_robustness__p043__scratch_thin__variant_01,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__scratch_thin__variant_01_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__scratch_thin__variant_01_restored_opencv_telea.png,e879e840ecde810c8fbea3d735d04e8a2a0a35a4d3f1fb6c74afca4e51e5a39c,0.44979030001559295,2026-07-23T21:52:42.079893+00:00,2026-07-23T21:52:42.540346+00:00,True,ok,
mask_robustness,p043__scratch_thin__variant_02,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_02_mask.png,p043__scratch_thin__variant_02,opencv_telea__mask_robustness__p043__scratch_thin__variant_02,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__scratch_thin__variant_02_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__scratch_thin__variant_02_restored_opencv_telea.png,66794268c1d6ac2f814988311dc588334d86c5f314b2ca9d4a9d85692510718f,0.4477369000087492,2026-07-23T21:52:42.540346+00:00,2026-07-23T21:52:42.986094+00:00,True,ok,
mask_robustness,p043__scratch_thin__variant_03,p043,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_03_mask.png,p043__scratch_thin__variant_03,opencv_telea__mask_robustness__p043__scratch_thin__variant_03,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__scratch_thin__variant_03_restored_opencv_telea.png,data\processed\restored\opencv_telea\mask_robustness\p043__scratch_thin__variant_03_restored_opencv_telea.png,cda72a6c419f48818a0cba641023f5dd38b56424155e71d62180cfb1dd5b32f1,0.447781800001394,2026-07-23T21:52:42.986094+00:00,2026-07-23T21:52:43.431331+00:00,True,ok,
