dataset_name,case_id,painting_id,clean_path,damaged_path,mask_path,source_case_id,restoration_case_id,model_name,algorithm,inpaint_radius,opencv_version,restoration_generator_name,restoration_generator_version,restored_filename,restored_path,restored_sha256,runtime_seconds,started_at_utc,completed_at_utc,output_written,status,issue
synthetic,p039__water_stain__moderate,p039,data/processed/clean/p039_clean.png,data/processed/degraded/synthetic_degradation/p039__water_stain__moderate_degraded.png,data/processed/masks/synthetic_degradation/p039__water_stain__moderate_effect_mask.png,p039__water_stain__moderate,opencv_telea__synthetic__p039__water_stain__moderate,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__water_stain__moderate_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p039__water_stain__moderate_restored_opencv_telea.png,d015842c1b22dbe15f633d0622197248a9cdbaf3a9aebf66aad887634b6dd821,0.4378562999772839,2026-07-23T21:53:02.046902+00:00,2026-07-23T21:53:02.485933+00:00,True,ok,
synthetic,p039__water_stain__severe,p039,data/processed/clean/p039_clean.png,data/processed/degraded/synthetic_degradation/p039__water_stain__severe_degraded.png,data/processed/masks/synthetic_degradation/p039__water_stain__severe_effect_mask.png,p039__water_stain__severe,opencv_telea__synthetic__p039__water_stain__severe,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__water_stain__severe_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p039__water_stain__severe_restored_opencv_telea.png,11a7a4b4f8bf52fb118ffc687a1d921557830cf6c58bfe92a7e2e35251fb8bce,0.3688079999992624,2026-07-23T21:53:02.485933+00:00,2026-07-23T21:53:02.863139+00:00,True,ok,
synthetic,p039__water_stain_dirt__moderate,p039,data/processed/clean/p039_clean.png,data/processed/degraded/synthetic_degradation/p039__water_stain_dirt__moderate_degraded.png,data/processed/masks/synthetic_degradation/p039__water_stain_dirt__moderate_effect_mask.png,p039__water_stain_dirt__moderate,opencv_telea__synthetic__p039__water_stain_dirt__moderate,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__water_stain_dirt__moderate_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p039__water_stain_dirt__moderate_restored_opencv_telea.png,49e4776ea277aa2a9459b14cb78ee9797312b12dedea7e07de4cc394731a198e,0.3651168999786023,2026-07-23T21:53:02.865149+00:00,2026-07-23T21:53:03.230172+00:00,True,ok,
synthetic,p043__dirt_dust__mild,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__dirt_dust__mild_degraded.png,data/processed/masks/synthetic_degradation/p043__dirt_dust__mild_effect_mask.png,p043__dirt_dust__mild,opencv_telea__synthetic__p043__dirt_dust__mild,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__dirt_dust__mild_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__dirt_dust__mild_restored_opencv_telea.png,c2f95216550acb7a11a3dd102f50b7f738869ed0ae807f8648f078a600568103,0.40061419998528436,2026-07-23T21:53:03.232182+00:00,2026-07-23T21:53:03.630396+00:00,True,ok,
synthetic,p043__dirt_dust__moderate,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__dirt_dust__moderate_degraded.png,data/processed/masks/synthetic_degradation/p043__dirt_dust__moderate_effect_mask.png,p043__dirt_dust__moderate,opencv_telea__synthetic__p043__dirt_dust__moderate,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__dirt_dust__moderate_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__dirt_dust__moderate_restored_opencv_telea.png,f8adcded1f40c5fa30286a6d34a4d8c6ee5b7315e159fb60aa2ce9d32d7c4c72,0.40635450000991113,2026-07-23T21:53:03.630396+00:00,2026-07-23T21:53:04.042168+00:00,True,ok,
synthetic,p043__dirt_dust__severe,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__dirt_dust__severe_degraded.png,data/processed/masks/synthetic_degradation/p043__dirt_dust__severe_effect_mask.png,p043__dirt_dust__severe,opencv_telea__synthetic__p043__dirt_dust__severe,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__dirt_dust__severe_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__dirt_dust__severe_restored_opencv_telea.png,979388b17d814adc6477ff43ff920436bf2a52337349733a19ba7bc4c8d5785e,0.4396850000193808,2026-07-23T21:53:04.044180+00:00,2026-07-23T21:53:04.479087+00:00,True,ok,
synthetic,p043__partial_transparency__mild,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__partial_transparency__mild_degraded.png,data/processed/masks/synthetic_degradation/p043__partial_transparency__mild_effect_mask.png,p043__partial_transparency__mild,opencv_telea__synthetic__p043__partial_transparency__mild,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__partial_transparency__mild_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__partial_transparency__mild_restored_opencv_telea.png,0e392e55d2e87b40370d48fc00b0d765929388952a6dadd4147379ad5dded842,0.4411151999956928,2026-07-23T21:53:04.479087+00:00,2026-07-23T21:53:04.928212+00:00,True,ok,
synthetic,p043__partial_transparency__moderate,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__partial_transparency__moderate_degraded.png,data/processed/masks/synthetic_degradation/p043__partial_transparency__moderate_effect_mask.png,p043__partial_transparency__moderate,opencv_telea__synthetic__p043__partial_transparency__moderate,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__partial_transparency__moderate_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__partial_transparency__moderate_restored_opencv_telea.png,1917edf1bdecebd6e54efc569d70989fa07e529759205f70447ad00c7fb20e93,0.6307933999923989,2026-07-23T21:53:04.930227+00:00,2026-07-23T21:53:05.560501+00:00,True,ok,
synthetic,p043__partial_transparency__severe,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__partial_transparency__severe_degraded.png,data/processed/masks/synthetic_degradation/p043__partial_transparency__severe_effect_mask.png,p043__partial_transparency__severe,opencv_telea__synthetic__p043__partial_transparency__severe,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__partial_transparency__severe_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__partial_transparency__severe_restored_opencv_telea.png,03392a1aac4debf3cdd9f46bd826ae463239a256cbfaefda94a698d67d022b4a,0.809257200016873,2026-07-23T21:53:05.564023+00:00,2026-07-23T21:53:06.368610+00:00,True,ok,
synthetic,p043__water_stain__mild,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__water_stain__mild_degraded.png,data/processed/masks/synthetic_degradation/p043__water_stain__mild_effect_mask.png,p043__water_stain__mild,opencv_telea__synthetic__p043__water_stain__mild,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__water_stain__mild_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__water_stain__mild_restored_opencv_telea.png,f60cbed7e1eebfb6244468bc3a1d860c7276410cfbd345cb564bd70c22f7c0c6,0.41455040001892485,2026-07-23T21:53:06.368610+00:00,2026-07-23T21:53:06.790131+00:00,True,ok,
synthetic,p043__water_stain__moderate,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__water_stain__moderate_degraded.png,data/processed/masks/synthetic_degradation/p043__water_stain__moderate_effect_mask.png,p043__water_stain__moderate,opencv_telea__synthetic__p043__water_stain__moderate,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__water_stain__moderate_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__water_stain__moderate_restored_opencv_telea.png,361a60a3f11d4f75d9a79bfc5d6c685ac2fdeed226e822ef5c01c5cfc24a3858,0.40010719999554567,2026-07-23T21:53:06.791641+00:00,2026-07-23T21:53:07.192796+00:00,True,ok,
synthetic,p043__water_stain__severe,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__water_stain__severe_degraded.png,data/processed/masks/synthetic_degradation/p043__water_stain__severe_effect_mask.png,p043__water_stain__severe,opencv_telea__synthetic__p043__water_stain__severe,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__water_stain__severe_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__water_stain__severe_restored_opencv_telea.png,0a888e2cb4d9d7d47f54380754aa4a572aa43f21387bd54859c5cf483a100f84,0.4569920999929309,2026-07-23T21:53:07.194805+00:00,2026-07-23T21:53:07.652658+00:00,True,ok,
synthetic,p043__water_stain_dirt__moderate,p043,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__water_stain_dirt__moderate_degraded.png,data/processed/masks/synthetic_degradation/p043__water_stain_dirt__moderate_effect_mask.png,p043__water_stain_dirt__moderate,opencv_telea__synthetic__p043__water_stain_dirt__moderate,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__water_stain_dirt__moderate_restored_opencv_telea.png,data\processed\restored\opencv_telea\synthetic\p043__water_stain_dirt__moderate_restored_opencv_telea.png,151b9e9a0aa52c4721ccbae0cdcc5e82ff0fde81e5c00bf0b428e41c602f667c,0.456568800000241,2026-07-23T21:53:07.654669+00:00,2026-07-23T21:53:08.111875+00:00,True,ok,
