case_id,painting_id,mask_id,mask_type,generator_name,generator_version,generated_at_utc,generation_action,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,width,height,mode,format,damaged_file_size_bytes,clean_sha256,mask_sha256,damaged_sha256,status,issue,config_version,experiment_name,experiment_version,notebook_stage,source,title,artist,category,dataset_name,source_metadata_path,source_case_key,source_case_id,source_case_id_original,source_row_status,base_mask_id,base_mask_type,sensitivity_mask_id,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,realised_percentage_full,percentage_error_content,absolute_percentage_error_content,absolute_pixel_error,scale_factor,base_mask_pixels,base_percentage_content,base_percentage_full,content_area_pixels,content_bbox_left,content_bbox_top,content_bbox_right,content_bbox_bottom,deterministic_seed,global_seed,base_mask_path,sensitivity_mask_filename,sensitivity_mask_path,base_mask_sha256,sensitivity_mask_sha256,sensitivity_mask_file_size_bytes,full_generation_started_at_utc,full_generation_completed_at_utc,variant_id,robustness_group_id,painting_index,mask_type_index,variant_index,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,raw_mask_pixels,content_x_min,content_y_min,content_x_max,content_y_max,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,mask_file_size_bytes,mask_generator_name,mask_generator_version,full_generation_finished_at_utc,full_generation_duration_seconds,degradation_type,severity,severity_rank,is_combined,component_degradations,component_count,case_seed,effect_mask_seed,operator_seeds_json,operator_parameters_json,effect_support_pixels,effect_active_pixels,effect_percentage_content,effect_percentage_full,effect_mean_intensity,effect_max_intensity,effect_bbox_x_min,effect_bbox_y_min,effect_bbox_x_max,effect_bbox_y_max,effect_centroid_x,effect_centroid_y,changed_pixels,changed_percentage_full,outside_effect_changed_pixels,inside_effect_changed_pixels,mean_absolute_difference_effect,maximum_absolute_difference,effect_mask_filename,effect_mask_path,degraded_filename,degraded_path,effect_mask_sha256,degraded_sha256,effect_mask_file_size_bytes,degraded_file_size_bytes,source_case_index,clean_path_normalized,clean_path_exists,clean_path_in_inventory,damaged_path_normalized,damaged_path_exists,damaged_path_in_inventory,mask_path_normalized,mask_path_exists,mask_path_in_inventory,all_required_paths_present,all_required_files_exist,all_required_paths_in_inventory,source_validation_status,prompt_ablation_subset,prompt_ablation_subset_target,prompt_ablation_subset_minimum,prompt_ablation_random_state
p039__scratch_thin__variant_05,p039,,scratch_thin,mask_robustness,1.1.0,2026-07-24T22:44:53.087999+00:00,generated,,data/processed/clean/p039_clean.png,p039__scratch_thin__variant_05_mask.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,p039__scratch_thin__variant_05_damaged.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,constant_rgb,255.0,255.0,255.0,,,,768,768,,,719881.0,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,504883cbaf77ee8f3ac6409721dc47b548e06ff705432d3219037967bda39efc,e214185bce0bbf1b9f50c57d32b1a46720c0f53c93d1a531a4d81cae0b2c134d,ok,,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,mask_robustness,data/processed/metadata/metadata_mask_robustness.csv,mask_robustness__p039_scratch_thin_variant_05,p039__scratch_thin__variant_05,p039__scratch_thin__variant_05,ok,,scratch_thin,,2.0,8663.0,8650.0,1.9969895094562649,,-0.0030104905437351,0.0030104905437351,,0.8567985179694504,,,,433152.0,,,,,,20260606.0,,,,,,,2026-07-24T22:42:26.283360+00:00,,p039__scratch_thin__variant_05,p039__scratch_thin,3.0,0.0,5.0,2325170531.0,3347833088.0,3557516708.0,1.0,3093500116.0,20.0,0.5,11570.0,0.0,102.0,768.0,666.0,589824.0,156672.0,8650.0,8650.0,0.0,1.99699,1.466539,0.0,102.0,658.0,585.0,658.0,483.0,317814.0,0.027217,1.362319,20.0,3508.0,18.0,432.5,22.5,815.164247,0.405549,4.617317,3.105335,12.5,True,0.0,275.56057803468207,275.2836994219653,0.3592706362903286,0.3077863222415014,top_left,0.8567708333333334,0.8563829787234043,0.7337239583333334,True,False,True,False,5390.0,canonical_synthetic_damage_masks,2.0.0,2026-07-24T22:45:40.751505+00:00,194.468145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,data/processed/clean/p039_clean.png,True,True,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,True,True,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,True,True,True,True,True,ok,True,120,100,2026
p043__loss_large__variant_05,p043,,loss_large,mask_robustness,1.1.0,2026-07-24T22:45:40.741452+00:00,generated,,data/processed/clean/p043_clean.png,p043__loss_large__variant_05_mask.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,p043__loss_large__variant_05_damaged.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,constant_rgb,255.0,255.0,255.0,,,,768,768,,,676150.0,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,a09b151ac61f4546a3648859b0a0deee86755fe1f75d6e668aa76965dd40428e,3c436d49c3b2864ef8931288a5f2e7c08c202ce3e1f4e25571fb0ff359ecef16,ok,,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,mask_robustness,data/processed/metadata/metadata_mask_robustness.csv,mask_robustness__p043_loss_large_variant_05,p043__loss_large__variant_05,p043__loss_large__variant_05,ok,,loss_large,,12.5,58656.0,58587.0,12.48529562193126,,-0.014704378068739,0.014704378068739,,1.2137904755647575,,,,469248.0,,,,,,20260606.0,,,,,,,2026-07-24T22:42:26.283360+00:00,,p043__loss_large__variant_05,p043__loss_large,4.0,2.0,5.0,2146886209.0,1744130628.0,564390170.0,1.0,1712802465.0,20.0,0.5,39796.0,0.0,78.0,768.0,689.0,589824.0,120576.0,58587.0,58587.0,0.0,12.485296,9.932963,241.0,267.0,587.0,553.0,346.0,286.0,98956.0,0.592051,1.20979,1.0,58587.0,58587.0,58587.0,58587.0,0.0,1.0,0.213107,1.20979,1.20979,False,136.0,401.22158499325786,400.046460818953,0.523105065180258,0.5279450177359886,bottom_right,0.4505208333333333,0.4680851063829787,0.2108820921985815,False,False,False,False,2303.0,canonical_synthetic_damage_masks,2.0.0,2026-07-24T22:45:40.751505+00:00,194.468145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,data/processed/clean/p043_clean.png,True,True,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,True,True,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,True,True,True,True,True,ok,True,120,100,2026
p043__loss_small__variant_03,p043,,loss_small,mask_robustness,1.1.0,2026-07-24T22:45:32.607171+00:00,generated,,data/processed/clean/p043_clean.png,p043__loss_small__variant_03_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,p043__loss_small__variant_03_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,constant_rgb,255.0,255.0,255.0,,,,768,768,,,748492.0,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,97c83bdc2b9c9ca5d846a4b3ea190a8d3c404cefa52ea8c29426a0ffbd843c13,191834ba64a642bda2522159e098a699aca3c6e41a9ae0ec6ff16a6a8f74dc1e,ok,,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,mask_robustness,data/processed/metadata/metadata_mask_robustness.csv,mask_robustness__p043_loss_small_variant_03,p043__loss_small__variant_03,p043__loss_small__variant_03,ok,,loss_small,,4.5,21116.0,21143.0,4.505719789961812,,0.0057197899618115,0.0057197899618115,,1.3053075066292257,,,,469248.0,,,,,,20260606.0,,,,,,,2026-07-24T22:42:26.283360+00:00,,p043__loss_small__variant_03,p043__loss_small,4.0,1.0,3.0,2146886209.0,3451560477.0,1827782038.0,1.0,195253337.0,20.0,0.5,12385.0,0.0,78.0,768.0,689.0,589824.0,120576.0,21143.0,21143.0,0.0,4.50572,3.584629,0.0,109.0,737.0,689.0,737.0,580.0,427460.0,0.049462,1.27069,4.0,6041.0,4024.0,5285.75,5539.0,814.499655,0.285721,0.852428,1.076006,1.218391,True,0.0,304.3099370950196,416.3403490516956,0.3967535033833372,0.5546563099208124,bottom_left,0.9596354166666666,0.9492635024549918,0.9109468767048554,True,False,False,True,2409.0,canonical_synthetic_damage_masks,2.0.0,2026-07-24T22:45:40.751505+00:00,194.468145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,data/processed/clean/p043_clean.png,True,True,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,True,True,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,True,True,True,True,True,ok,True,120,100,2026
p043__loss_small__variant_05,p043,,loss_small,mask_robustness,1.1.0,2026-07-24T22:45:34.130964+00:00,generated,,data/processed/clean/p043_clean.png,p043__loss_small__variant_05_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,p043__loss_small__variant_05_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,constant_rgb,255.0,255.0,255.0,,,,768,768,,,746273.0,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,5a48861f1c38b0f85de247d01db210fb501d604551da8808df0a7c06391bd273,bf063521c529e47dc827f4f4541fc937cf37f7acfa026b5619dc47cd66da93ea,ok,,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,mask_robustness,data/processed/metadata/metadata_mask_robustness.csv,mask_robustness__p043_loss_small_variant_05,p043__loss_small__variant_05,p043__loss_small__variant_05,ok,,loss_small,,4.5,21116.0,21128.0,4.502523186033824,,0.0025231860338239,0.0025231860338239,,1.130846386742713,,,,469248.0,,,,,,20260606.0,,,,,,,2026-07-24T22:42:26.283360+00:00,,p043__loss_small__variant_05,p043__loss_small,4.0,1.0,5.0,2146886209.0,3451560477.0,3446449186.0,1.0,4274842133.0,20.0,0.5,16521.0,0.0,78.0,768.0,689.0,589824.0,120576.0,21128.0,21128.0,0.0,4.502523,3.582086,121.0,296.0,757.0,585.0,636.0,289.0,183804.0,0.114949,2.200692,6.0,4595.0,2939.0,3521.333333,3421.0,536.070165,0.217484,1.278642,1.162497,1.457627,False,11.0,448.9489776599773,405.3313138962514,0.5853311312385623,0.5366087113053302,bottom_right,0.828125,0.4729950900163666,0.3916990589198036,False,False,False,False,2952.0,canonical_synthetic_damage_masks,2.0.0,2026-07-24T22:45:40.751505+00:00,194.468145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,data/processed/clean/p043_clean.png,True,True,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,True,True,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,True,True,True,True,True,ok,True,120,100,2026
p043__scratch_thin__variant_05,p043,,scratch_thin,mask_robustness,1.1.0,2026-07-24T22:45:24.083107+00:00,generated,,data/processed/clean/p043_clean.png,p043__scratch_thin__variant_05_mask.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_05_mask.png,p043__scratch_thin__variant_05_damaged.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_05_damaged.png,constant_rgb,255.0,255.0,255.0,,,,768,768,,,777273.0,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,7803b32af6fb74454e3cc801b8a7c34f8e3a26e58f47bf0f6a93e9a8d742236e,5678b33c86e2d620f653258febb7c5f66aa84fc3a897880e4acbd6ee9b0d7215,ok,,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,mask_robustness,data/processed/metadata/metadata_mask_robustness.csv,mask_robustness__p043_scratch_thin_variant_05,p043__scratch_thin__variant_05,p043__scratch_thin__variant_05,ok,,scratch_thin,,2.0,9385.0,8269.0,1.7621811920349155,,-0.2378188079650844,0.2378188079650844,,1.0858269201408264,,,,469248.0,,,,,,20260606.0,,,,,,,2026-07-24T22:42:26.283360+00:00,,p043__scratch_thin__variant_05,p043__scratch_thin,4.0,0.0,5.0,2146886209.0,1848765308.0,2679545272.0,1.0,2899890344.0,20.0,0.5,7960.0,0.0,78.0,768.0,689.0,589824.0,120576.0,8269.0,8269.0,0.0,1.762181,1.401944,0.0,78.0,763.0,689.0,763.0,611.0,466193.0,0.017737,1.248773,6.0,3086.0,317.0,1378.166667,1483.5,930.319196,0.373201,1.278642,2.112701,3.914634,True,0.0,387.7285040512759,436.310194703108,0.5055130430916244,0.5873937618083738,bottom_right,0.9934895833333334,1.0,0.9934895833333334,True,False,True,True,4936.0,canonical_synthetic_damage_masks,2.0.0,2026-07-24T22:45:40.751505+00:00,194.468145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,data/processed/clean/p043_clean.png,True,True,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_05_damaged.png,True,True,data/processed/masks/mask_robustness/p043__scratch_thin__variant_05_mask.png,True,True,True,True,True,ok,True,120,100,2026
p001__blur__severe,p001,,blur,synthetic_degradation,1.0.0,2026-07-25T18:25:31.788105+00:00,generated,,data/processed/clean/p001_clean.png,,data/processed/masks/synthetic_degradation/p001__blur__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p001__blur__severe_degraded.png,,,,,,,,768,768,,,,b5852f0337c8342a1a70268f9e9f682534177581d238713f67bf28e0033482a2,,,ok,,,,,,The Metropolitan Museum of Art,Juan de Pareja,Diego Velázquez,portrait_figure,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p001_blur_severe,p001__blur__severe,p001__blur__severe,ok,,,,,,,,,,,,,,,,509184.0,,,,,,20260707.0,,,,,,,,,,,0.0,,,,,,,,,,,52.0,0.0,715.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blur,severe,3.0,False,blur,1.0,967575673.0,2046225949.0,[2201620856],"[{""blur_radius"": 5.0, ""degradation_type"": ""blur"", ""effect_opacity"": 0.95, ""operator_seed"": 3144373275, ""seed"": 2201620856}]",424095.0,371398.0,72.93984100050277,62.96759711371528,144.44716718991486,205.0,112.0,0.0,715.0,768.0,419.9004033408904,366.2194303684996,307311.0,52.102152506510414,0.0,307311.0,1.723347363208715,76.0,p001__blur__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p001__blur__severe_effect_mask.png,p001__blur__severe_degraded.png,data/processed/degraded/synthetic_degradation/p001__blur__severe_degraded.png,4e7230a1e595626ec593b276e00bcabea997f58432c5442e5403f470d649adba,356bfa77c3fa186adad8df2dfb3e335586f8581b114dc0f9059f90a893ba39d6,51124.0,611271.0,363,data/processed/clean/p001_clean.png,True,True,data/processed/degraded/synthetic_degradation/p001__blur__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p001__blur__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p001__blur_fading__moderate,p001,,blur_fading,synthetic_degradation,1.0.0,2026-07-25T18:25:44.632212+00:00,generated,,data/processed/clean/p001_clean.png,,data/processed/masks/synthetic_degradation/p001__blur_fading__moderate_effect_mask.png,,data/processed/degraded/synthetic_degradation/p001__blur_fading__moderate_degraded.png,,,,,,,,768,768,,,,b5852f0337c8342a1a70268f9e9f682534177581d238713f67bf28e0033482a2,,,ok,,,,,,The Metropolitan Museum of Art,Juan de Pareja,Diego Velázquez,portrait_figure,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p001_blur_fading_moderate,p001__blur_fading__moderate,p001__blur_fading__moderate,ok,,,,,,,,,,,,,,,,509184.0,,,,,,20260707.0,,,,,,,,,,,0.0,,,,,,,,,,,52.0,0.0,715.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blur_fading,moderate,2.0,True,blur|fading,2.0,3616891799.0,2401310475.0,"[829339353, 4106100702]","[{""blur_radius"": 3.0, ""degradation_type"": ""blur"", ""effect_opacity"": 0.75, ""operator_seed"": 2365731916, ""seed"": 829339353}, {""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 642045027, ""saturation_factor"": 0.62, ""seed"": 4106100702}]",207826.0,169532.0,33.29484037204625,28.74281141493056,121.29295944128542,197.0,291.0,256.0,715.0,768.0,500.7369051270557,521.9289809593469,156006.0,26.4495849609375,0.0,156006.0,1.6435463641058703,57.0,p001__blur_fading__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p001__blur_fading__moderate_effect_mask.png,p001__blur_fading__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p001__blur_fading__moderate_degraded.png,2b26208959d1d939fa3fb55d17649825504cd5d962512dc7b27d8d1365cec23e,826b1977393fc32d91f078384b94775247994dab15593ff716fc11831dc83ac8,31519.0,694359.0,364,data/processed/clean/p001_clean.png,True,True,data/processed/degraded/synthetic_degradation/p001__blur_fading__moderate_degraded.png,True,True,data/processed/masks/synthetic_degradation/p001__blur_fading__moderate_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p001__dirt_dust__severe,p001,,dirt_dust,synthetic_degradation,1.0.0,2026-07-25T18:25:40.199081+00:00,generated,,data/processed/clean/p001_clean.png,,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p001__dirt_dust__severe_degraded.png,,,,,,,,768,768,,,,b5852f0337c8342a1a70268f9e9f682534177581d238713f67bf28e0033482a2,,,ok,,,,,,The Metropolitan Museum of Art,Juan de Pareja,Diego Velázquez,portrait_figure,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p001_dirt_dust_severe,p001__dirt_dust__severe,p001__dirt_dust__severe,ok,,,,,,,,,,,,,,,,509184.0,,,,,,20260707.0,,,,,,,,,,,0.0,,,,,,,,,,,52.0,0.0,715.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dirt_dust,severe,3.0,False,dirt_dust,1.0,970403679.0,3058281448.0,[3774832814],"[{""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.16, ""operator_seed"": 1575782543, ""particle_count_estimate"": 17391, ""particle_density"": 0.0008, ""particle_opacity"": 0.5, ""particle_radius_max"": 7, ""particle_radius_min"": 1, ""seed"": 3774832814}]",164404.0,108658.0,21.3396336098542,18.422105577256943,58.91830330026321,255.0,52.0,0.0,715.0,768.0,413.1862081024867,416.5236982090596,28603.0,4.849412706163195,0.0,28603.0,0.1495178543912151,7.0,p001__dirt_dust__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_degraded.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__severe_degraded.png,3d34f45801fe3e0d93cd5fea13a9175faca0ac3fe1665f9e0051582fac39509b,b60241f2138e6b2331de5957a05452d1662028b7180aa27268e0276bdc52429e,28504.0,723560.0,367,data/processed/clean/p001_clean.png,True,True,data/processed/degraded/synthetic_degradation/p001__dirt_dust__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p001__discolouration__severe,p001,,discolouration,synthetic_degradation,1.0.0,2026-07-25T18:25:38.106476+00:00,generated,,data/processed/clean/p001_clean.png,,data/processed/masks/synthetic_degradation/p001__discolouration__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p001__discolouration__severe_degraded.png,,,,,,,,768,768,,,,b5852f0337c8342a1a70268f9e9f682534177581d238713f67bf28e0033482a2,,,ok,,,,,,The Metropolitan Museum of Art,Juan de Pareja,Diego Velázquez,portrait_figure,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p001_discolouration_severe,p001__discolouration__severe,p001__discolouration__severe,ok,,,,,,,,,,,,,,,,509184.0,,,,,,20260707.0,,,,,,,,,,,0.0,,,,,,,,,,,52.0,0.0,715.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discolouration,severe,3.0,False,discolouration,1.0,163278166.0,2634348459.0,[2435664154],"[{""channel_scale_b"": 0.76, ""channel_scale_g"": 0.94, ""channel_scale_r"": 1.15, ""degradation_type"": ""discolouration"", ""operator_seed"": 4238092628, ""seed"": 2435664154}]",452076.0,390854.0,76.76085658622424,66.26620822482639,117.09903186356031,170.0,52.0,0.0,688.0,768.0,385.32018349562753,382.5665389122281,358130.0,60.718112521701386,0.0,358130.0,2.170928486950572,26.0,p001__discolouration__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p001__discolouration__severe_effect_mask.png,p001__discolouration__severe_degraded.png,data/processed/degraded/synthetic_degradation/p001__discolouration__severe_degraded.png,133f684f7939ba079c9529a62649d96d2819b9cb674a701061f8f662e1252a8e,9932f7b39082e64b40cc5532923bec4cca4c8857ae73f286e09b9dfd66d21bd9,48218.0,722926.0,370,data/processed/clean/p001_clean.png,True,True,data/processed/degraded/synthetic_degradation/p001__discolouration__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p001__discolouration__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p001__fading__severe,p001,,fading,synthetic_degradation,1.0.0,2026-07-25T18:25:36.070492+00:00,generated,,data/processed/clean/p001_clean.png,,data/processed/masks/synthetic_degradation/p001__fading__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p001__fading__severe_degraded.png,,,,,,,,768,768,,,,b5852f0337c8342a1a70268f9e9f682534177581d238713f67bf28e0033482a2,,,ok,,,,,,The Metropolitan Museum of Art,Juan de Pareja,Diego Velázquez,portrait_figure,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p001_fading_severe,p001__fading__severe,p001__fading__severe,ok,,,,,,,,,,,,,,,,509184.0,,,,,,20260707.0,,,,,,,,,,,0.0,,,,,,,,,,,52.0,0.0,715.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fading,severe,3.0,False,fading,1.0,753224761.0,4014215520.0,[2971608850],"[{""brightness_factor"": 1.12, ""contrast_factor"": 0.76, ""degradation_type"": ""fading"", ""operator_seed"": 3940766665, ""saturation_factor"": 0.42, ""seed"": 2971608850}]",423238.0,357812.0,70.27165032679738,60.66419813368056,132.85659228868792,232.0,110.0,0.0,709.0,768.0,399.179395883872,366.58951348752976,350644.0,59.44892035590278,0.0,350644.0,2.4772043153025014,27.0,p001__fading__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p001__fading__severe_effect_mask.png,p001__fading__severe_degraded.png,data/processed/degraded/synthetic_degradation/p001__fading__severe_degraded.png,4ea5a4d9529b51fd2d4d1437b9b8717912fca32107d32049d281496f7850173f,c028382dcd93d99ad5d3d4142703e913c8337f84ce3a41cd59179ce555f74615,52878.0,701692.0,373,data/processed/clean/p001_clean.png,True,True,data/processed/degraded/synthetic_degradation/p001__fading__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p001__fading__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p001__fading_discolouration__moderate,p001,,fading_discolouration,synthetic_degradation,1.0.0,2026-07-25T18:25:43.028300+00:00,generated,,data/processed/clean/p001_clean.png,,data/processed/masks/synthetic_degradation/p001__fading_discolouration__moderate_effect_mask.png,,data/processed/degraded/synthetic_degradation/p001__fading_discolouration__moderate_degraded.png,,,,,,,,768,768,,,,b5852f0337c8342a1a70268f9e9f682534177581d238713f67bf28e0033482a2,,,ok,,,,,,The Metropolitan Museum of Art,Juan de Pareja,Diego Velázquez,portrait_figure,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p001_fading_discolouration_moderate,p001__fading_discolouration__moderate,p001__fading_discolouration__moderate,ok,,,,,,,,,,,,,,,,509184.0,,,,,,20260707.0,,,,,,,,,,,0.0,,,,,,,,,,,52.0,0.0,715.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fading_discolouration,moderate,2.0,True,fading|discolouration,2.0,531186882.0,2494532116.0,"[2891575035, 2094745133]","[{""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 3843764787, ""saturation_factor"": 0.62, ""seed"": 2891575035}, {""channel_scale_b"": 0.86, ""channel_scale_g"": 0.97, ""channel_scale_r"": 1.09, ""degradation_type"": ""discolouration"", ""operator_seed"": 3236776284, ""seed"": 2094745133}]",251531.0,200931.0,39.46137349170437,34.066263834635414,111.2465025307195,199.0,170.0,249.0,715.0,755.0,442.9603744569032,489.9706615703898,170056.0,28.831651475694443,0.0,170056.0,0.7050741260520572,16.0,p001__fading_discolouration__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p001__fading_discolouration__moderate_effect_mask.png,p001__fading_discolouration__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p001__fading_discolouration__moderate_degraded.png,8961cd0e244c573e4e9fce585002834042eb96baeb36fd02e79db18165f9e090,4e9696fcf58b651808005cd806f8d0c2601c6f9ef296588a1107ce0e685972d5,39036.0,719096.0,374,data/processed/clean/p001_clean.png,True,True,data/processed/degraded/synthetic_degradation/p001__fading_discolouration__moderate_degraded.png,True,True,data/processed/masks/synthetic_degradation/p001__fading_discolouration__moderate_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
