embedding_manifest_schema_version,feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,painting_id,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,image_role,model_family,embedding_id,embedding_group_id,npz_key,vector_dim,dtype,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,device,status
1.0.0,sd24_0259__full_image__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,clean,clip,sd24_0259__full_image__clean,canonical__p028__full_image,sd24_0259__full_image__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__full_image__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,damaged,clip,sd24_0259__full_image__damaged,canonical__p028__full_image,sd24_0259__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__full_image__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,restored,clip,sd24_0259__full_image__restored,canonical__p028__full_image,sd24_0259__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__full_image__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,clean,dinov2,sd24_0259__full_image__clean,canonical__p028__full_image,sd24_0259__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__full_image__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,damaged,dinov2,sd24_0259__full_image__damaged,canonical__p028__full_image,sd24_0259__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__full_image__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,restored,dinov2,sd24_0259__full_image__restored,canonical__p028__full_image,sd24_0259__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__content_region__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,clean,clip,sd24_0259__content_region__clean,canonical__p028__content_region,sd24_0259__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__content_region__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,damaged,clip,sd24_0259__content_region__damaged,canonical__p028__content_region,sd24_0259__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__content_region__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,restored,clip,sd24_0259__content_region__restored,canonical__p028__content_region,sd24_0259__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__content_region__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,clean,dinov2,sd24_0259__content_region__clean,canonical__p028__content_region,sd24_0259__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__content_region__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,damaged,dinov2,sd24_0259__content_region__damaged,canonical__p028__content_region,sd24_0259__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0259__content_region__feature_similarity,sd24_0259,sd24_0259,sd__can__p028__zero__p03_artist_style_p__s2026__4137bdc632,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,restored,dinov2,sd24_0259__content_region__restored,canonical__p028__content_region,sd24_0259__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__full_image__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,clean,clip,sd24_0260__full_image__clean,canonical__p028__full_image,sd24_0260__full_image__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__full_image__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,damaged,clip,sd24_0260__full_image__damaged,canonical__p028__full_image,sd24_0260__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__full_image__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,restored,clip,sd24_0260__full_image__restored,canonical__p028__full_image,sd24_0260__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__full_image__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,clean,dinov2,sd24_0260__full_image__clean,canonical__p028__full_image,sd24_0260__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__full_image__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,damaged,dinov2,sd24_0260__full_image__damaged,canonical__p028__full_image,sd24_0260__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__full_image__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,full_image,restored,dinov2,sd24_0260__full_image__restored,canonical__p028__full_image,sd24_0260__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__content_region__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,clean,clip,sd24_0260__content_region__clean,canonical__p028__content_region,sd24_0260__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__content_region__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,damaged,clip,sd24_0260__content_region__damaged,canonical__p028__content_region,sd24_0260__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__content_region__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,restored,clip,sd24_0260__content_region__restored,canonical__p028__content_region,sd24_0260__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__content_region__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,clean,dinov2,sd24_0260__content_region__clean,canonical__p028__content_region,sd24_0260__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__content_region__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,damaged,dinov2,sd24_0260__content_region__damaged,canonical__p028__content_region,sd24_0260__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0260__content_region__feature_similarity,sd24_0260,sd24_0260,sd__can__p028__zero__p04_full_context__s2026__636cc8ea63,p028_zero_control,p028_zero_control,p028_zero_control,canonical,p028,stable_diffusion_inpainting,p028_zero_control,zero_control,p028_zero_control,zero_control,content_region,restored,dinov2,sd24_0260__content_region__restored,canonical__p028__content_region,sd24_0260__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__full_image__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,full_image,clean,clip,sd24_0261__full_image__clean,canonical__p029__full_image,sd24_0261__full_image__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__full_image__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,full_image,damaged,clip,sd24_0261__full_image__damaged,canonical__p029__full_image,sd24_0261__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__full_image__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,full_image,restored,clip,sd24_0261__full_image__restored,canonical__p029__full_image,sd24_0261__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__full_image__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,full_image,clean,dinov2,sd24_0261__full_image__clean,canonical__p029__full_image,sd24_0261__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__full_image__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,full_image,damaged,dinov2,sd24_0261__full_image__damaged,canonical__p029__full_image,sd24_0261__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__full_image__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,full_image,restored,dinov2,sd24_0261__full_image__restored,canonical__p029__full_image,sd24_0261__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__content_region__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,content_region,clean,clip,sd24_0261__content_region__clean,canonical__p029__content_region,sd24_0261__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__content_region__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,content_region,damaged,clip,sd24_0261__content_region__damaged,canonical__p029__content_region,sd24_0261__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__content_region__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,content_region,restored,clip,sd24_0261__content_region__restored,canonical__p029__content_region,sd24_0261__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__content_region__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,content_region,clean,dinov2,sd24_0261__content_region__clean,canonical__p029__content_region,sd24_0261__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__content_region__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,content_region,damaged,dinov2,sd24_0261__content_region__damaged,canonical__p029__content_region,sd24_0261__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__content_region__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,content_region,restored,dinov2,sd24_0261__content_region__restored,canonical__p029__content_region,sd24_0261__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__mask_bbox_crop__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,mask_bbox_crop,clean,clip,sd24_0261__mask_bbox_crop__clean,canonical__p029__mask_bbox_crop,sd24_0261__mask_bbox_crop__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__mask_bbox_crop__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,mask_bbox_crop,damaged,clip,sd24_0261__mask_bbox_crop__damaged,canonical__p029__mask_bbox_crop,sd24_0261__mask_bbox_crop__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__mask_bbox_crop__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,mask_bbox_crop,restored,clip,sd24_0261__mask_bbox_crop__restored,canonical__p029__mask_bbox_crop,sd24_0261__mask_bbox_crop__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__mask_bbox_crop__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,mask_bbox_crop,clean,dinov2,sd24_0261__mask_bbox_crop__clean,canonical__p029__mask_bbox_crop,sd24_0261__mask_bbox_crop__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__mask_bbox_crop__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,mask_bbox_crop,damaged,dinov2,sd24_0261__mask_bbox_crop__damaged,canonical__p029__mask_bbox_crop,sd24_0261__mask_bbox_crop__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0261__mask_bbox_crop__feature_similarity,sd24_0261,sd24_0261,sd__can__p029__loss_large__p00_generic__s2026__db2d972b76,p029_loss_large,p029_loss_large,p029_loss_large,canonical,p029,stable_diffusion_inpainting,p029_loss_large,loss_large,p029_loss_large,loss_large,mask_bbox_crop,restored,dinov2,sd24_0261__mask_bbox_crop__restored,canonical__p029__mask_bbox_crop,sd24_0261__mask_bbox_crop__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__full_image__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,full_image,clean,clip,sd24_0262__full_image__clean,canonical__p029__full_image,sd24_0262__full_image__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__full_image__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,full_image,damaged,clip,sd24_0262__full_image__damaged,canonical__p029__full_image,sd24_0262__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__full_image__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,full_image,restored,clip,sd24_0262__full_image__restored,canonical__p029__full_image,sd24_0262__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__full_image__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,full_image,clean,dinov2,sd24_0262__full_image__clean,canonical__p029__full_image,sd24_0262__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__full_image__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,full_image,damaged,dinov2,sd24_0262__full_image__damaged,canonical__p029__full_image,sd24_0262__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__full_image__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,full_image,restored,dinov2,sd24_0262__full_image__restored,canonical__p029__full_image,sd24_0262__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__content_region__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,content_region,clean,clip,sd24_0262__content_region__clean,canonical__p029__content_region,sd24_0262__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__content_region__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,content_region,damaged,clip,sd24_0262__content_region__damaged,canonical__p029__content_region,sd24_0262__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__content_region__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,content_region,restored,clip,sd24_0262__content_region__restored,canonical__p029__content_region,sd24_0262__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__content_region__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,content_region,clean,dinov2,sd24_0262__content_region__clean,canonical__p029__content_region,sd24_0262__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__content_region__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,content_region,damaged,dinov2,sd24_0262__content_region__damaged,canonical__p029__content_region,sd24_0262__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0262__content_region__feature_similarity,sd24_0262,sd24_0262,sd__can__p029__loss_small__p00_generic__s2026__56bccc2314,p029_loss_small,p029_loss_small,p029_loss_small,canonical,p029,stable_diffusion_inpainting,p029_loss_small,loss_small,p029_loss_small,loss_small,content_region,restored,dinov2,sd24_0262__content_region__restored,canonical__p029__content_region,sd24_0262__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
